id,condition,seller,brand,model,name,category,processor,graphics,ram,storage,display,display_size,display_resolution,product_url,price,image_url,in_stock
555,New,amazon,KAIGERR,LX15PRO,"Gaming Laptop AMD Ryzen 7 5825U 15.6-inch IPS Laptop Computer 16GB DDR4 (2 * 8GB, Dual Channel) 512GB NVMe SSD Windows Laptop Backlit Keyboard WiFi 6 HDMI Type-C USB3.2 BT5.2, Gray",Gaming,AMD Ryzen 7 5825U,AMD Radeon RX Vega 8,16,512,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DQTC3X3L,23999,https://m.media-amazon.com/images/I/71Ow-4xfuTL._AC_UY218_.jpg,in stock
556,New,amazon,AVENKA,UL154N,"Gaming Laptop Core i7, 15.6 Inch Laptop Computer, Laptops 32GB RAM 1TB SSD, 180 Angle Open FHD 1920 * 1080 Display Fingerprint Unlock Backlit Keyboard WiFi RJ45 HDMI Traditional Laptop Computers",Gaming,Intel Core i7 1195G7,Intel Iris Xe,32,1024,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DTTY2SM5,32450,https://m.media-amazon.com/images/I/71XeU4hVdXL._AC_UY218_.jpg,in stock
557,New,amazon,KeeUiU,YEPBOOK,"Gaming Laptop N5095, 15.6 Inch Laptop Computer, Laptops 16GB RAM 512GB SSD Laptop Gamer 180 Angle Opening Fingerprint Unlock Backlit Keyboard 1920X1080 IPS Mini-HDMI WiFi5 for Student Business Work",Study,Intel Celeron N5095,Intel UHD ,16,512,15.6 Inches ( 1920 x 1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DP3YNNKX,12999,https://m.media-amazon.com/images/I/71U-O1J8LcL._AC_UY218_.jpg,in stock
558,New,amazon,AOC,AX16 Pro,"Gaming Laptop with AMD Ryzen 7 5825U Processor(8C/16T, Up to 4.3GHz) 16.1 FHD Display Laptop Computer with Backlit Keyboard, 16GB RAM 512GB NVMe SSD, WiFi 6, HDMI, USB3.2, Type-C, 53Wh Battery",Gaming,AMD Ryzen 7 5825U,AMD Radeon RX Vega 8,16,512,16 Inches ( 1920x1080  ) FHD,16,FHD,https://www.amazon.com/dp/B0D9Y31WVZ,24999,https://m.media-amazon.com/images/I/71BQXHV01HL._AC_UY218_.jpg,in stock
559,New,amazon,ACEMAGIC,LX15pro,"Gaming Laptop with AMD Ryzen7, 8-Core Processor (Up to 4.5GHZ),16GB DDR4 RAM 512GB NVMe SSD ,WIFI 6, Bluetooth 5.2,Long Battery Life,Windows 11,15.6"" Full HD IPS Display Laptop Computers for Gamer",Gaming,AMD Ryzen7,AMD Radeon Graphics 2,16,512,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F1Y75V93,84999,https://m.media-amazon.com/images/I/717-Cqe8t5L._AC_UY218_.jpg,in stock
560,New,amazon,AOC,MX16,"Gaming Laptop, AI Laptop Computer with Intel Core Ultra5 125U, 16GB DDR5 1TB SSD, 16.1-inch FHD Display, 2024 Laptop with Backlit KB, Support WiFi 6, Type_C, BT5.2, One-Click with Copilot",Gaming,Intel Core Ultra 5 125U,Intel Core Ultra 5,16,1024,16 Inches ( 1920 x 1080 Pixels  ) FHD,16,FHD,https://www.amazon.com/dp/B0DQ54L6TT,34499,https://m.media-amazon.com/images/I/71MU-3tf9IL._AC_UY218_.jpg,in stock
561,New,amazon,AVENKA,UL153,"Gaming laptop,15.6 inch Laptop Computer, Laptop Celeron N5095 Processor, 24GB 1TB SSD FHD 1920 * 1080 Display 180 Angle Opening Fingerprint Unlock Backlit Keyboard Mini-HDMI Traditional Computers",Gaming,Intel Celeron N5095,Intel UHD,24,1024,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DTPKCFRL,19950,https://m.media-amazon.com/images/I/71FtjvtR8BL._AC_UY218_.jpg,in stock
562,New,amazon,Z ZOLWAYTAC,N160MU2,"Gaming Laptop,Windows Laptop,16""IPS FHD,16GB RAM 512GB SSD With Intel Alder Lake N100 Processor(Up to 3.4GHz),Backlit keyboard,Windows11 Pro,HDMI,Type C Charging,WiFi,Gaming,Studying and Business",Study,Intel Celeron N100,Intel UHD ,16,512,16 Inches ( 1920 x 1200 ) FHD,16,FHD,https://www.amazon.com/dp/B0DM15ZJS9,13999,https://m.media-amazon.com/images/I/71HZxX5cK0L._AC_UY218_.jpg,in stock
563,New,amazon,NEOBIHIER,156N95,"Gaming LaptopLaptop Computer, DDR4 3200 RAM 16GB, 512GB SSD, 1.7-3.4GHz Intel N95 Processor, 15.6"" FHD 1920 * 1080, 180 Angle Opening, Fingerprint Unlock, Backlit Keyboard, Windows 11 Pro",Gaming,Intel N95,Intel UHD,16,512,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DT9JJFV4,22849,https://m.media-amazon.com/images/I/61b7yWEPXEL._AC_UY218_.jpg,in stock
564,New,amazon,GIGABYTE,G6 KF-H3US865KH,GIGABYTE - G6 (2024) Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 4060 - Intel i7-13620H - 2TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (G6 KF-H3US865KH),Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,32,2048,16 Inches ( 1920x1200 Pixels  ) FHD,16,FHD,https://www.amazon.com/dp/B0CW2D76QR,57499,https://m.media-amazon.com/images/I/71OoZfrACvL._AC_UY218_.jpg,in stock
565,New,amazon,GIGABYTE,AORUS 7 9KF-E3US513SH,"GIGABYTE AORUS 7: 17.3"" FHD 1920x1080 360Hz, NVIDIA GeForce RTX 4060 Laptop GPU 8GB GDDR6, Intel Core i5-12500H, 16GB DDR4 RAM, 512GB SSD, Win11 Home (AORUS 7 9KF-E3US513SH), Black",Gaming,Intel Core i5 12500H,NVIDIA RTX 4060,16,512,17.3 Inches ( 1980 x 1080 Pixels  ) FHD,17.3,FHD,https://www.amazon.com/dp/B0BZQMXLZP,56274,https://m.media-amazon.com/images/I/71kQLdb2kEL._AC_UY218_.jpg,in stock
566,New,amazon,GIGABYTE,AORUS MASTER 16 BXHC4USE64SH,GIGABYTE AORUS Master 16 Gaming Laptop - 240Hz 2560x1600 OLED - NVIDIA GeForce RTX 5070 Ti - Intel Core Ultra 9 275HX - 1TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (AORUS Master 16 BXH-C4USE64SH),Gaming,Intel Core Ultra 9 275HX,Intel Core Ultra 9,32,1024,16 Inches ( 2560x1600 Pixels  ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0DYJHN2KL,119999,https://m.media-amazon.com/images/I/712Ox5VCqUL._AC_UY218_.jpg,in stock
567,New,amazon,GIGABYTE,AORUS MASTER 16 BYHC5USE64SH,GIGABYTE AORUS Master 16 Gaming Laptop - 240Hz 2560x1600 OLED - NVIDIA GeForce RTX 5080 - Intel Core Ultra 9 275HX - 1TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (AORUS Master 16 BYH-C5USE64SH),Gaming,Intel Core Ultra 9 275HX,Intel Core Ultra 9,32,1024,16 Inches ( 2560x1600 Pixels  ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0DYJHX33G,154999,https://m.media-amazon.com/images/I/712Ox5VCqUL._AC_UY218_.jpg,in stock
568,New,abc-shop,Gigabyte,G5 KF5-H3EE354KD,GIGABYTE G5 KF5 2024 - i7 13620H 16GB DDR5 1TB NVMe RTX 4060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/gigabyte-g5-kf5-2024-1928?category=14&order=on_hand+desc,49999,https://www.abcshop-eg.com/web/image/product.template/1928/image_512/%5BG5%20KF5-H3EE354KD%5D%20GIGABYTE%20G5%20KF5%202024?unique=9308681,out of stock
569,New,abc-shop,Gigabyte,G5 KF5-H3EE354KH,GIGABYTE G5 KF5 2024 - i7 13620H 16GB DDR5 1TB NVMe RTX 4060 IPS FHD 144Hz WIN 11,Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,16,1024,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/gigabyte-g5-kf5-2024-1482?page=3&category=14&order=on_hand+desc,60999,https://www.abcshop-eg.com/web/image/product.template/1482/image_512/%5BG5%20KF5-H3EE354KH%5D%20GIGABYTE%20G5%20KF5%202024?unique=8290033,out of stock
570,New,abc-shop,Gigabyte,G6X 9KG 2024,GIGABYTE G6X 9KG 2024 - i7 13650HX 16GB DDR5 1TB NVMe RTX 4060 IPS WUXGA 165Hz DOS,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4060,16,1024,"16 Inch,  WUXGA (1920x1200), refresh rate: 165Hz",16,FHD+,https://www.abcshop-eg.com/en/shop/g6x-9kg-43us854sh-gigabyte-g6x-9kg-2024-1741?page=3&category=14&order=on_hand+desc,56500,https://www.abcshop-eg.com/web/image/product.template/1741/image_512/%5BG6X%209KG-43US854SH%5D%20GIGABYTE%20G6X%209KG%202024?unique=4f4c8ee,out of stock
571,New,abc-shop,Gigabyte,9MG-42IN853SH,GIGABYTE G6X 9MG 2024 - i7 13650HX 16GB DDR5 1TB NVMe RTX 4050 IPS WUXGA 165Hz WIN 11,Gaming,Intel Core i7 13650HX,NVIDIA RTX 4050,16,1024,"16 Inch,  WUXGA (1920x1200), refresh rate: 165Hz",16,FHD+,https://www.abcshop-eg.com/en/shop/gigabyte-g6x-9mg-2024-1743?page=3&category=14&order=on_hand+desc,60999,https://www.abcshop-eg.com/web/image/product.template/1743/image_512/GIGABYTE%20G6X%209MG%202024?unique=efb144a,out of stock
572,New,amazon,Gina Joyfurno,Gina Joyfurno 15.6 N100 Laptop,"GINA 15 15.6"" FHD Laptop Compter, Windows 11 Pro for Students, Intel Quad-Core N100, 16GB DDR5 RAM, 1TB SSD, Free MS Office, Fingerprint, Numeric Keypad, Type-C, HDMI, USB 3.2, 2-Year Warranty",Study,Intel Celeron N100,Intel UHD ,16,1024,15.6 Inches ( 1920 x 1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DV57S8GW,19950,https://m.media-amazon.com/images/I/71J5apx3SWL._AC_UY218_.jpg,in stock
573,New,amazon,HP,HP Victus,"HP - Victus 15.6"" Full HD 144Hz Gaming Laptop - Intel Core i5-12450H - NVIDIA GeForce RTX 3050 -Backlit KB-Webcam, Wi-Fi 6, Win11 HomeW/Cloth (32GB RAM | 1TB PCIe SSD+Cloth)",Gaming,Intel Core i5 12450H,NVIDIA RTX 3050,32,1024,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DNVDBT7V,32949,https://m.media-amazon.com/images/I/71b6guYwSgL._AC_UY218_.jpg,in stock
574,New,amazon,HP,HP Laptop,"HP [Windows 11 Pro Business Laptop Computer, 15 15.6"" FHD IPS Display, Intel Core i5-1135G7, 16GB DDR4 RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Numeric Keypad, Wi-Fi 6, BT, HDMI, Type-C, w/Hub",Business,Intel Core i5 1135G,Intel Iris Xe ,16,1024,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CWR84XSR,26350,https://m.media-amazon.com/images/I/71omA4R5qrL._AC_UY218_.jpg,in stock
575,New,amazon,HP,Chromebook X360 G1,"HP 14 G1 Premium Business Chromebook X360, 1080P FHD Touchscreen, 8th Gen Intel Core i5-8350U, 8GB DDR4 RAM, 64GB eMMC, WiFi, Bluetooth 4.2, Type-C Chrome OS",Business,Intel Core i5 8350U,Intel UHD  620,8,64,14 inches ( 1920 x 1080  ) FHD,14,FHD,https://www.amazon.com/dp/B07QZNSRSQ,20499,https://m.media-amazon.com/images/I/710sxVQ8UiL._AC_UY218_.jpg,in stock
577,New,amazon,HP,14-dq5009nR,"HP 14 inch Laptop, HD Display, Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, Natural Silver, 14-dq5009nr",Study,Intel Core i3 1215U,Intel UHD ,8,256,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0CS3XPZNH,15450,https://m.media-amazon.com/images/I/810mOX5-LyL._AC_UY218_.jpg,in stock
578,New,amazon,HP,Stream,"HP 14 Inch Thin and Light Laptop for Student and Business, Intel Celeron N4120, 12H Long Battery, 16GB RAM, 320GB Storage (64GB eMMC+256GB Micro SD), UHD Graphics, Jet Black, Win 11 Home S",Study,Intel Celeron N4120,Intel UHD ,16,64,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0CK2J1P5B,12999,https://m.media-amazon.com/images/I/71m2FLGuJUL._AC_UY218_.jpg,in stock
579,New,amazon,HP,HP,"HP 14 Ultra Light Laptop for Students, Quad-Core Intel N4120, 8GB RAM, 192GB Storage(64GB eMMC+128GB SD Card), with 1 Year Office 365 Included, WiFi, Webcam, HDMI, USB-C, Win 11",Study,Intel Celeron N412,Intel UHD  600,16,64,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0CYHBNJCD,11999,https://m.media-amazon.com/images/I/61LVCCM-9YL._AC_UY218_.jpg,in stock
580,New,amazon,HP,HP,"HP 14 Ultralight Laptop for Student and Business, Intel Core N4120 (4-Core), 8GB RAM, 128GB Storage, 1 Year Office 365, Win 11 S, HDMI, WiFi, USB-A&C, MASDROW Accessories",Study,Intel Celeron N4120,Intel UHD ,8,128,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0DBVC9WS9,13499,https://m.media-amazon.com/images/I/610mlEWCDBL._AC_UY218_.jpg,in stock
581,New,amazon,HP,"HP 14"" Chromebook Laptop","HP 14"" for Student and Business, HD Thin and Light Laptop, Intel Celeron N4120, 16GB RAM, 192GB Storage (64GB eMMC+5ave 128GB Flash Memory), HDMI, Wi-Fi, Chrome Os, Rose Gold",Study,Intel Celeron N4120,Intel UHD  600,16,192,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0C6LKXV3R,14999,https://m.media-amazon.com/images/I/51eHDzIgRSL._AC_UY218_.jpg,in stock
582,New,amazon,HP,HP,"HP 14"" HD Laptop Light-Weight, 16GB RAM, 1TB SSD + 64GB eMMC, AMD Dual Core 3000 Series Processor, Bluetooth, USB A&C, HDMI, Webcam, Win10, Black, 1 Year Microsoft Office 365 + GM Accessory",Study,AMD 3020e,AMD Radeon Vega 10,16,1024,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0CBTT9RP1,20950,https://m.media-amazon.com/images/I/61ktzURlRJL._AC_UY218_.jpg,in stock
583,New,amazon,HP,HP,"HP 14"" HD Student Business Laptop, Intel Quad-Core N4120, 16GB RAM, 384GB Storage, (128GB eMMC+256GB SD Card), 1 Year Office 365, Slim Design, Webcam, HDMI, Bluetooth, WiFi, Win 11 S, Silver",Business,Intel Celeron N4120  ,Intel UHD ,16,384,14 inches ( 1366 x 768  ) HD,14,HD,https://www.amazon.com/dp/B0DHRX35K6,14950,https://m.media-amazon.com/images/I/71i9Yly-UuL._AC_UY218_.jpg,in stock
584,New,amazon,HP,HP,"HP 14"" HD Touchscreen Laptop Computer, for Business and Students, AMD Ryzen 3 5300U(4 Cores), 16GB RAM, 1TB NVMe SSD, WiFi, Webcam, Type-C, HDMI, Fast Charge, Win 11, w/CUE Accessories",Study,AMD Ryzen 3 5300U,AMD Radeon ,16,1024,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0CKFD1SRJ,20150,https://m.media-amazon.com/images/I/710gzY3Gy-L._AC_UY218_.jpg,in stock
585,New,amazon,HP,HP,"HP 14"" Laptop Stream for Student and Business, Intel Quad-Core N4120, 16GB RAM, 384GB Storage(128GB eMMC+256GB Micro SD), 1-Year Office 365, Long Battery Life, HD Webcam, Wi-Fi, Win 11 H, Silver",Study,Intel Celeron N4120,Intel HD  600,4,384,14 Inches ( 1366 x 768 ) HD,14,HD,https://www.amazon.com/dp/B0D97Z1XQ1,15499,https://m.media-amazon.com/images/I/71u7MeXmNWL._AC_UY218_.jpg,in stock
587,New,dream 2000,HP,14-em0004ne,"HP 14-em0004ne Laptop, AMD Ryzen 3 7320U, AMD Radeon Graphics, 4GB Ram, 256GB SSD, 14"" HD, Win11 - silver",Standard,AMD Ryzen 3 7320U,AMD Radeon,4,256,"14"" diagonal, HD (1366 x 768), micro-edge, anti-glare, 250 nits, 45% NTSC",14,HD ,https://dream2000.com/en/hp-14-em0004ne-laptop-amd-ryzen-3-7320u-amd-radeontm-graphics-4gb-ram-256gb-ssd-14-hd-win11-silver.html,15900,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-03-05t105501.997.jpg,in stock
588,New,dream 2000,HP,14-em0006ne,"HP 14-em0006ne Laptop, AMD Ryzen 5 7520U, AMD Radeon Graphics, 8GB Ram, 512GB SSD, 14"" FHD, Win11 - silver",Standard,AMD Ryzen 5 7520U,AMD Radeon,8,512,"(14"") diagonal, FHD (1920 x 1080), IPS, micro-edge, anti-glare, 250 nits, low power, 45% NTSC",14,FHD ,https://dream2000.com/en/hp-14-em0006ne-laptop-amd-ryzentm-5-7520u-amd-radeontm-graphics-8gb-ram-512gb-ssd-14-fhd-win11-silver.html,21500,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-03-05t105501.997_1.jpg,in stock
589,New,amazon,HP,HP,"HP 14-fq0032ms Laptop for Business and Student, 14"""" LED Touchscreen, AMD Ryzen 3 3250U Processor(up to 3.5 GHz), 8GB RAM, 128GB SSD, Webcam, WiFi, Ethernet, HDMI, USB-A&C, Win10, Natural Silver",Business,AMD Ryzen 3 3250U,AMD Radeon,8,128,14 inches ( 1366 x 768  ) HD,14,HD,https://www.amazon.com/dp/B08QHH5BZR,15494,https://m.media-amazon.com/images/I/716CXZDcoQL._AC_UY218_.jpg,in stock
590,New,amazon,HP,HP Laptop,"HP 15 15.6"" HD Touchscreen Business Laptop [Windows 11 Pro], 64GB RAM, 2TB SSD, Intel 13th Gen 10-core i7-1355U (Up to 5.0Ghz), Free Microsoft Office, Numeric keypad, Wi-Fi 6, BT 5.3, w/Hub+Battery",Business,Intel Core i7 1355U,Intel UHD ,64,2048,15.6 inches ( 1366 x 768  ) HD,15.6,HD,https://www.amazon.com/dp/B0DW8MX2BL,46950,https://m.media-amazon.com/images/I/71HNpYHEAiL._AC_UY218_.jpg,in stock
591,New,amazon,HP,HP 15,"HP 15 Laptop (15.6"" HD Touchscreen, Intel Core i3 (Beat i5-1235U), 16GB RAM, 512GB SSD) Home & Business, 11-Hr Battery Life, Numpad, Webcam, Wi-Fi, IST Hub, Win 11 Home S Mode w/AI Copilot, Silver",Business,Intel Core i5 1235U,Intel UHD ,16,512,15.6 inches ( 1366 x 768  ) HD,15.6,HD,https://www.amazon.com/dp/B0CQ4WRT2N,19900,https://m.media-amazon.com/images/I/71cTKAYwu5L._AC_UY218_.jpg,in stock
592,New,amazon,HP,Intel Core i5-1235U,"HP 15.6 FHD Flagship Business Laptop Computer, 32GB RAM, 1TB PCIe SSD, 12th Gen Intel 10 Cores i5-1235U (Beat i7-1195G7), Iris Xe Graphics, Bluetooth, HDMI, WiFi 5, Win 11 Pro, w/GM Accessories",Business,Intel Core i5 1235U,Intel Iris Xe ,32,1024,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DBV3N2VN,26850,https://m.media-amazon.com/images/I/81xM4upOjuL._AC_UY218_.jpg,in stock
593,New,amazon,HP,HP,"HP 15.6"" FHD Business Laptop, 32GB RAM,1TB PCIe SSD, 12th Intel 10-Core i5-1235U(Beat i5-1125G4), Type-C, HDMI, Webcam, Windows 11+w/TP Accessories",Business,Intel Core i5 1235U,Intel UHD ,32,1024,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DBHMR76T,29999,https://m.media-amazon.com/images/I/71kintXNMfL._AC_UY218_.jpg,in stock
594,New,amazon,HP,HP,"HP 15.6"" Laptop FHD Thin Light Laptops, 6 Cores AMD Ryzen 5 5500U(> i7-1060G7), 16GB RAM, 1TB NVMe SSD, WiFi, Camera, HDMI, Fast Charge, Win 11, w/BWE Accessories",Study,AMD Ryzen 5 5500U,AMD Radeon ,16,1024,15.6 Inches ( 1920 x 1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DJSF14RD,23999,https://m.media-amazon.com/images/I/71+NDCBSEQL._AC_UY218_.jpg,in stock
595,New,amazon,HP,TPN-Q286,"HP 15.6"" Portable Laptop (Include 1 Year Microsoft 365), HD Display, Intel Quad-Core N200 Processor, 16GB RAM, 128GB Storage, Wi-Fi 6, Webcam, HDMI, Numeric Keypad, Windows 11 Home, Silver",Business,Intel N200  ,Intel UHD ,16,128,15.6 inches ( 1366 * 768  ) HD,15.6,HD,https://www.amazon.com/dp/B0CL7Z6GTZ,16400,https://m.media-amazon.com/images/I/713XTyObMWL._AC_UY218_.jpg,in stock
596,New,amazon,HP,HP 15.6,"HP 15.6"" Touchscreen Business Laptop | 6-Core i3-1215U (Outperforms i5 1135G7) | 16GB RAM | 1TB SSD | Win 11 Pro | Sleek Silver | W/Charger",Study,Intel Core i3 1215U,Intel UHD ,16,1024,15.6 Inches ( 1366 x 768 ) HD,15.6,HD,https://www.amazon.com/dp/B0DXJZ23DK,23999,https://m.media-amazon.com/images/I/71I3LxyL16L._AC_UY218_.jpg,in stock
597,New,amazon,HP,hp 15.6,"HP 15.6"" Touchscreen Laptop 15 INCH HD Student Laptops, 12th Gen Intel 10 Cores Processor (Beat i7-1195G7), 16GB RAM 1TB PCIe SSD, Iris Xe Graphics, Wi-Fi 6E Win11, Silver +BWE Accessories",Study,Intel Core i7 1195G,Intel Iris Xe ,16,1024,15.6 Inches ( 1366 x 768 ) HD,15.6,HD,https://www.amazon.com/dp/B0DS2N25XR,24999,https://m.media-amazon.com/images/I/71OxULLN4tL._AC_UY218_.jpg,in stock
598,New,amazon,HP,HP,"HP 15.6"" Touchscreen Laptop 15 INCH HD Student Laptops, 12th Gen Intel i3 Processor (>i5-1035G1), 16GB RAM,1TB NVMe SSD, HDMI, WiFi, Type-C, Fast Charge, Windows 11, w/BWE Accessories",Study,Intel Core i5 1035G,Intel UHD ,16,1024,15.6 Inches ( 1366 x 768 ) HD,15.6,HD,https://www.amazon.com/dp/B0DX21VZ2N,23450,https://m.media-amazon.com/images/I/712njJUS0IL._AC_UY218_.jpg,in stock
599,New,dream 2000,HP,15-fb1004ne-Victus,"HP 15-fb1004ne-Victus Gaming Ryzen 5-7535HS, 16GB, 512GB, NVIDIA GeForce RTX 2050 4GB, 15.6"" FHD, Win11  Gray",Gaming,AMD Ryzen 5 7535HS,AMD RTX 2050,16,512,"15.6"" diagonal, FHD (1920 x 1080)",15.6,FHD ,https://dream2000.com/en/hp-15-fa1004ne-victus-gaming-ryzen-5-7535hs-16gb-512gb-nvidia-geforce-rtx-2050-4gb-15-6-fhd-win11-gray.html,33199,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/h/p/hp-15-fa1004ne.jpg,in stock
600,New,btech,HP,15-fc0034ne,"HP 15-fc0034ne 7Y7G7EA Laptop, AMD Ryzen 7 7730U, 512GB PCIe NVMe M.2 SSD, 16GB RAM, 15.6 Inch, FHD IPS, AMD Radeon Graphics, Windows 11 - Natural Silver",,AMD Ryzen 7 7730U,AMD Radeon,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/hp-15-fc0034ne-7y7g7ea-ryzen-7-7730u-512gb-16gb-15-6-radeon-win11-silver.html,"31,399",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/d/a/daf2071c7d10cf996d5b329006330b8b2f1081766878684fa33e5b1aeb21ea7b.jpeg,in stock
601,New,dream 2000,HP,15-fc0034ne,"HP 15-fc0034ne Laptop, AMD Ryzen 7 7730U, AMD Radeon Graphics, 16GB Ram, 512GB SSD, 15.6"" FHD, Win11 - silver",Standard,AMD Ryzen 7 7730U,AMD Radeon,16,512,"(15.6"") diagonal, FHD (1920 x 1080), IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",15.6,FHD ,https://dream2000.com/en/hp-15-fc0034ne-laptop-amd-ryzentm-7-7730u-amd-radeontm-graphics-16gb-ram-512gb-ssd-15-6-fhd-win11-silver.html,28199,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-03-05t114356.558.jpg,in stock
602,New,btech,HP,15-fc0034ne,"HP 15-fc0034ne Laptop, AMD Ryzen 7-7730U Processor, 15.6 Inch FHD Display, 512GB SSD, 16GB RAM, AMD Radeon Integrated Graphics, Windows 11 - Silver",Work,AMD Ryzen 7 7730U,AMD Radeon,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/hp-15-fc0034ne-laptop-amd-ryzen-7-7730u-512gb-ssd-16gb-ram-silver.html,"28,888",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/5/15-fc0034ne.jpg,in stock
603,New,btech,HP,15-fc0036ne 7Y7P7EA,"HP 15-fc0036ne 7Y7P7EA Laptop, AMD Ryzen 7-7730U,  512GB SSD, 16GB RAM, 15.6 Inch HD Display,  AMD Radeon Graphics, Windows 11- Black","Study, Work",AMD Ryzen 7 7730U,AMD Radeon,16,512,"15.6 Inch, HD, ( 1366x768 )",15.6,HD,https://btech.com/en/hp-15-fc0036ne-7y7p7ea-laptop-ryzen-7-7730u-512gb-ssd-16gb-ram-15-6inch-amd-radeon-windows-11-black.html,"31,499",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/1/b/1bhplpdc0036r777l007.jpg,in stock
604,New,btech,HP,15-FD0022ne,"HP 15-FD0022ne Laptop, Intel Core-i7-1355U, 512GB SSD, 8GB RAM, 15.6 Inch, FHD IPS Display, Intel iris X Graphics, Dos- Natural Silver",,Intel Core i7 1355U,Intel Iris Xe,8,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/hp-15-fd0022ne-laptop-i7-1355u-512gb-ssd-8gb-ram-15-6-inch-intel-iris-x-dos-silver.html,"34,000",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/0/0/0033e849b3c207d1c982daa337e8751c5cfe86f4faa5a4431159e212e602e2cb.jpeg,in stock
605,New,dream 2000,HP,15-fd0022ne,"HP 15-fd0022neIntel Core i7-1355U , 8GB RAM , 512GB SSD , Iris Xe Graphics , 15.6"" FHD - Silver",Business,Intel Core i7 1355U,Intel Iris Xe,8,512,"(15.6"") diagonal, FHD (1920 x 1080), IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",15.6,FHD ,https://dream2000.com/en/hp-15-fd0022ne-intelr-core-i7-1355u-8gb-ram-512gb-ssd-iris-xe-graphics-15-6-fhd-silver.html,31000,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/h/p/hp-15-fd0022ne-4.jpg,in stock
